TIPO;PAIS;REGION;CIUDAD;CATEGORIA;NOMBRE;XML URL;HTML URL
 Medios;Argentina ;Buenos Aires;;Deportes;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=131;www.google.com
 Medios;Argentina ;Buenos Aires;;Econom°a;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=272;www.google.com
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=120;www.google.com
 Medios;Argentina ;Buenos Aires;;Internacionales;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=7;www.google.com
 Medios;Argentina ;Buenos Aires;;Econom°a;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=7380;www.google.com
 Medios;Argentina ;Buenos Aires;;Pol°tica;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=30;www.google.com
 Medios;Argentina ;Buenos Aires;;Tecnolog°a & Ciencia;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=432;www.google.com
 Medios;Argentina ;Buenos Aires;;Econom°a;lanacion.com;http://www.lanacion.com.ar/herramientas/rss/index.asp?categoria_id=6373;www.google.com
 Medios;Argentina ;Buenos Aires;;Deportes;Minutouno.com;http://www.minutouno.com.ar/files/rss/deportes.xml;www.minutouno.com.ar
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;Minutouno.com;http://www.minutouno.com.ar/files/rss/espectaculos.xml;www.minutouno.com.ar
 Medios;Argentina ;Buenos Aires;;Sociales;Minutouno.com;http://www.minutouno.com.ar/files/rss/sociedad.xml;www.minutouno.com.ar
 Medios;Argentina ;Buenos Aires;;Internacionales;Minutouno.com;http://www.minutouno.com.ar/files/rss/mundo.xml;www.minutouno.com.ar
 Medios;Argentina ;Buenos Aires;;Tecnolog°a & Ciencia;Minutouno.com;http://www.minutouno.com.ar/files/rss/tecnologia.xml;www.minutouno.com.ar
 Medios;Argentina ;Buenos Aires;;Econom°a;Minutouno.com;http://www.minutouno.com.ar/files/rss/negocios.xml;www.minutouno.com.ar
 Medios;Argentina ;Buenos Aires;;Econom°a;P†gina/12;http://www.pagina12.com.ar/diario/rss/cash.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;P†gina/12;http://www.pagina12.com.ar/diario/rss/espectaculos.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Tecnolog°a & Ciencia;P†gina/12;http://www.pagina12.com.ar/diario/rss/futuro.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Deportes;P†gina/12;http://www.pagina12.com.ar/diario/rss/libero.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;P†gina/12;http://www.pagina12.com.ar/diario/rss/no.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;P†gina/12;http://www.pagina12.com.ar/diario/rss/radar.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;P†gina/12;http://www.pagina12.com.ar/diario/rss/libros.xml;www.pagina12.com.ar
 Medios;Argentina ;Buenos Aires;;Espect†culos y Cultura;Revista SI!;http://www.si.clarin.com/home.rss;www.si.clarin.com
 Medios;Argentina ;Buenos Aires;;No Categorizado;La Raz¢n;http://www.larazon.com.ar/rss/ciudad/;www.larazon.com.ar:80
 Medios;Argentina ;Buenos Aires;Banfield;No Categorizado;Noticias de Banfield;http://www.noticiasdebanfield.com.ar/atom.xml;www.noticiasdebanfield.com.ar
 Medios;Argentina ;Buenos Aires;Lan£s;No Categorizado;Diario del Sur de GBA;http://www.diariodelsurdelgba.com/lanus/europe.feed?type=rss;www.diariodelsurdelgba.com
 Medios;Argentina ;Buenos Aires;Lomas de Zamora;No Categorizado;Diario del Sur de GBA;http://www.diariodelsurdelgba.com/lomas-de-zamora/noticias-de-lomas-de-zamora.feed?type=rss;www.diariodelsurdelgba.com
 Medios;Argentina ;Buenos Aires;Monte Grande;No Categorizado;Diario del Sur de GBA;http://www.diariodelsurdelgba.com/esteban-echeverria/noticias-de-esteban-echeverria.feed?type=rss;www.diariodelsurdelgba.com
 Medios;Argentina ;Buenos Aires;La Matanza;No Categorizado;DiarioNCO;http://diarionco.com/hoy/category/zona-oeste/la-matanza/feed/;diarionco.com
 Medios;Argentina ;Buenos Aires;Ituzaing¢;No Categorizado;DiarioNCO;http://diarionco.com/hoy/category/zona-oeste/ituzaingo/feed/;diarionco.com
 Medios;Argentina ;Buenos Aires;Mor¢n;No Categorizado;DiarioNCO;http://diarionco.com/hoy/category/zona-oeste/moron/feed/;diarionco.com
 Medios;Argentina ;Buenos Aires;Merlo;No Categorizado;DiarioNCO;http://diarionco.com/hoy/feed/;diarionco.com
 Medios;Argentina ;Buenos Aires;Laferrere;No Categorizado;Lafernautas;http://news.lafernautas.com.ar/tech/all/upcoming/JHCFGIG/rss.xml;news.lafernautas.com.ar
 Medios;Argentina ;Buenos Aires;Gonzalez Cat†n;No Categorizado;PonteWeb;http://www.ponteweb.com.ar/noticias/44-gonzalez-catan.feed?type=rss;www.ponteweb.com.ar
 Medios;Argentina ;Buenos Aires;San Miguel;No Categorizado;San Miguel Conectado;http://www.smconectado.com.ar/feed/;www.smconectado.com.ar
 Medios;Argentina ;Buenos Aires;Moreno;No Categorizado;N24 Noticias;http://www.n24noticias.com/index.php?format=feed&type=rss;www.n24noticias.com
 Medios;Argentina ;Buenos Aires;Moreno;No Categorizado;Periodistas de Moreno;http://periodistasdemorenoenlared.blogspot.com/feeds/posts/default;periodistasdemorenoenlared.blogspot.com
 Medios;Argentina ;Buenos Aires;Moreno;No Categorizado;El Peri¢dico de Moreno;http://elperiodicodemoreno.blogspot.com/feeds/posts/default;elperiodicodemoreno.blogspot.com
 Medios;Argentina ;Buenos Aires;Lomas de Zamora;No Categorizado;La Uni¢n;http://www.launion.com.ar/?feed=rss;www.launion.com.ar
 Medios;Argentina ;Buenos Aires;Temperley;No Categorizado;Portal Temperley;http://portaltemperley.blogspot.com/feeds/posts/default;portaltemperley.blogspot.com
 Medios;Argentina ;Buenos Aires;Monte Grande;No Categorizado;Monte Grande y la Actualidad;http://www.montegrandeylaactualidad.com/feeds/posts/default;www.montegrandeylaactualidad.com
 Medios;Argentina ;Buenos Aires;Tandil;No Categorizado;Lu22 Radio Tandil;http://www.lu22radiotandil.com.ar/feed/;www.lu22radiotandil.com.ar
 Medios;Argentina ;Buenos Aires;Tandil;No Categorizado;Tandil Diario;http://www.tandildiario.com/suscripcion.php?section=3;www.tandildiario.com
 Medios;Argentina ;Buenos Aires;Trujui;No Categorizado;Fm Ciudad 1059;http://fmciudad1059.blogspot.com/feeds/posts/default;fmciudad1059.blogspot.com
 Medios;Argentina ;Buenos Aires;Ezeiza;No Categorizado;Ezeiza.info;http://www.ezeiza.info/?feed=rss2;www.ezeiza.info
 Medios;Argentina ;Buenos Aires;Virrey del Pino;No Categorizado;HacÇ Noticias;http://hacenoticias.blogspot.com/feeds/posts/default;hacenoticias.blogspot.com
 Medios;Argentina ;Buenos Aires;Zarate;No Categorizado;El Debate;http://www.eldebate.com.ar/rss.php;www.eldebate.com.ar
 Medios;Argentina ;Buenos Aires;Pergamino;No Categorizado;La Opinion de Pergamino;http://www.laopinion-pergamino.com.ar/rss.asp;www.laopinion-pergamino.com.ar
 Medios;Argentina ;Buenos Aires;Monte Chingolo;No Categorizado;Noticias Monte Chingolo;http://noticiasmontechingolo.blogspot.com/feeds/posts/default;noticiasmontechingolo.blogspot.com
 Medios;Argentina ;Buenos Aires;Olavarr°a;No Categorizado;El Popular;http://www.elpopular.com.ar/hoy/rss/;www.elpopular.com.ar
 Medios;Argentina ;Buenos Aires;Jun°n;No Categorizado;Informa Jun°n;http://feeds.feedburner.com/InformaJunincom?format=xml;www.informajunin.com
 Medios;Argentina ;Buenos Aires;Jun°n;No Categorizado;En Jun°n;http://enjunin.com/noticias/feed;enjunin.com
 Medios;Argentina ;Catamarca;Esqui£;Sociales;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=600 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;Sociales;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=599 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;Sociales;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=609 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;Espect†culos y Cultura;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=606 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;Espect†culos y Cultura;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=607 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;Espect†culos y Cultura;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=604 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;Tecnolog°a & Ciencia;El Esqui£;http://www.elesquiu.com/servicios/rss.asp?r=605 ;www.elesquiu.com
 Medios;Argentina ;Catamarca;Esqui£;No Categorizado;Esquiu Digital;http://esquiudigitaldiario.com.ar/diario/?feed=rss2;www.esquiudigitaldiario.com.ar
 Medios;Argentina ;Catamarca;San Fernando;No Categorizado;Catamarca te informa;http://catamarcateinforma.com.ar/noticias/?feed=rss2;www.catamarcateinforma.com.ar
 Medios;Argentina ;Chaco;Las Bre§as;No Categorizado;Las Bre§as Digital;http://www.lasbrenasdigital.com.ar/index.php?format=feed&type=rss;www.lasbrenasdigital.com.ar
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;ANGAU NOTICIAS;http://www.angaunoticias.com.ar/index.php?format=feed&type=rss;www.angaunoticias.com.ar
 Medios;Argentina ;Chaco;Roque Saenz Pe§a;No Categorizado;CHACO INTERIOR;http://www.chacointerior.com/web/index.php?format=feed&type=rss;www.chacointerior.com
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;CHACO ON LINE;http://www.chacoonline.com.ar/index.php?format=feed&type=rss;www.chacoonline.com.ar
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;Chacovision;http://www.chacovision.com/index.xml;www.chacovision.com.ar
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;CompactoNea;http://www.compactonea.com.ar/index.php?format=feed&type=rss;www.compactonea.com.ar
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;De Frente;http://www.defrentediario.com.ar/index.php?format=feed&type=rss;www.defrentediario.com.ar
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;d°a por d°a;http://www.chacodiapordia.com/rss-general.php;www.chacodiapordia.com
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;DIARIO NALA;http://www.diarionala.com/index.php?format=feed&type=rss;www.diarionala.com
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;Diario NORTE;http://www.diarionorte.com/rss/ultimomomento.php;www.diarionorte.com
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;Futuro-Digital;http://www.futuro-digital.com.ar/index.php?format=feed&type=rss;www.futuro-digital.com.ar
 Medios;Argentina ;Chaco;Resistencia;No Categorizado;INFORME CHACO;http://www.informechaco.com.ar/index.php?format=feed&type=rss;www.informechaco.com.ar
 Medios;Argentina ;Chubut;Comodoro;No Categorizado;Infoglaciar;http://www.infoglaciar.com.ar/index.php?format=feed&type=rss;www.infoglaciar.com.ar
 Medios;Argentina ;Chubut;El Bols¢n;No Categorizado;Bolsonweb;http://bolsonweb.com.ar/diariobolson/rss.php;www.bolsonweb.net
 Medios;Argentina ;Chubut;Puerto Madryn;No Categorizado;Lu17.com;http://www.lu17.com/home/feed;www.lu17.com
 Medios;Argentina ;Chubut;Rawson;No Categorizado;NotiChubut.com.ar;http://www.notichubut.com.ar/news/index.php?format=feed&type=rss;www.notichubut.com.ar
 Medios;Argentina ;Chubut;Rawson;No Categorizado;tiemponline.com;http://www.tiemponline.com/index.php?format=feed&type=rss;www.tiemponline.com
 Medios;Argentina ;Chubut;Trelew;No Categorizado;Boletin Patagonia;http://www.boletinpatagonia.com/index2.php?option=com_rss&feed=RSS2.0&no_html=1;www.boletinpatagonia.com
 Medios;Argentina ;Chubut;Trelew;No Categorizado;Infochubut.com;http://www.infochubut.com/rss.php;www.infochubut.com
 Medios;Argentina ;Chubut;;No Categorizado;DIARIO JORNADA;http://www.diariojornada.com.ar/index.php?format=feed&type=rss;www.diariojornada.com.ar
 Medios;Argentina ;C¢rdoba;;Econom°a;Cadena 3;http://cadena3.com/rss/Agro.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Espect†culos y Cultura;Cadena 3;http://cadena3.com/rss/CulturayEspectaculos.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Deportes;Cadena 3;http://cadena3.com/rss/Deportes.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Internacionales;Cadena 3;http://cadena3.com/rss/Internacionales.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Espect†culos y Cultura;Cadena 3;http://cadena3.com/rss/Musica.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Pol°tica;Cadena 3;http://cadena3.com/rss/PoliticayEconomia.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Sociales;Cadena 3;http://cadena3.com/rss/Salud.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Sociales;Cadena 3;http://cadena3.com/rss/Sociedad.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Tecnolog°a & Ciencia;Cadena 3;http://cadena3.com/rss/Tecnologia.xml;www.cadena3.com
 Medios;Argentina ;C¢rdoba;;Deportes;CbaNoticias;http://www.cbanoticias.net/feed;www.cbanoticias.net
 Medios;Argentina ;C¢rdoba;;Sociales;LA VOZ;http://www.lavoz.com.ar/noticias_rss?op0=OR&filter0%5B0%5D=6637&filter0%5B1%5D=7524&filter0%5B2%5D=3&filter0%5B3%5D=6641&filter0%5B4%5D=6537&filter0%5B5%5D=6638&filter0%5B6%5D=8846;www.lavoz.com.ar
 Medios;Argentina ;C¢rdoba;;Deportes;LA VOZ;http://mundod.lavoz.com.ar/?q=noticias_rss&op0=NOR&filter0%5B%5D=;www.lavoz.com.ar
 Medios;Argentina ;C¢rdoba;;Internacionales;LA VOZ;http://www.lavoz.com.ar/noticias_rss?op0=OR&filter0%5B0%5D=5;www.lavoz.com.ar
 Medios;Argentina ;C¢rdoba;;Econom°a;LA VOZ;http://www.lavoz.com.ar/noticias_rss?op0=OR&filter0%5B0%5D=2;www.lavoz.com.ar
 Medios;Argentina ;C¢rdoba;;Pol°tica;LA VOZ;http://www.lavoz.com.ar/?q=noticias_rss&op0=OR&filter0%5B%5D=4;www.lavoz.com.ar
 Medios;Argentina ;C¢rdoba;;Espect†culos y Cultura;LA VOZ;http://vos.lavoz.com.ar/noticias_rss?op0=NOR&filter0%5B0%5D=;www.lavoz.com.ar
 Medios;Argentina ;C¢rdoba;R°o Cuarto;No Categorizado;INFORMESUR;http://www.informesur.com.ar/index.php?format=feed&type=rss;www.informesur.com.ar
 Medios;Argentina ;C¢rdoba;R°o Cuarto;No Categorizado;Telediario Digital;http://feeds.feedburner.com/TelediarioDigital;www.telediariodigital.net
 Medios;Argentina ;C¢rdoba;Villa Mar°a;No Categorizado;El Diario;http://www.eldiariocba.com.ar/rss/portada.xml;www.eldiariocba.com.ar
 Medios;Argentina ;C¢rdoba;;No Categorizado;Comercio y Justicia;http://www.comercioyjusticia.com.ar/feed/;www.comercioyjusticia.com.ar
 Medios;Argentina ;C¢rdoba;;No Categorizado;D°a a D°a;http://www.diaadia.com.ar/?q=noticias_completo_rss;www.diaadia.com.ar
 Medios;Argentina ;C¢rdoba;;No Categorizado;LA MA•ANA;http://www.lmcordoba.com.ar/rss/ultimas.php;www.lmcordoba.com.ar
 Medios;Argentina ;Corrientes;Bella Vista;No Categorizado;Bella Vista Opina;http://www.bellavistaopina.com.ar/?feed=rss2;www.bellavistaopina.com.ar
 Medios;Argentina ;Corrientes;Curuz£;No Categorizado;CURUZU - NOTICIAS;http://www.noticiascuruzu.com.ar/index.php?format=feed&type=rss;www.noticiascuruzu.com.ar
 Medios;Argentina ;Corrientes;Goya;No Categorizado;Corrientes365;http://www.corrientes365.com.ar/feeds/posts/default;www.corrientes365.com.ar
 Medios;Argentina ;Corrientes;Goya;No Categorizado;DIGITAL CORRIENTES;http://www.digitalcorrientes.com.ar/index.php?format=feed&type=rss;www.digitalcorrientes.com.ar
 Medios;Argentina ;Corrientes;Goya;No Categorizado;Goya Opina;http://www.goyaopina.com.ar/?feed=rss2;www.goyaopina.com.ar
 Medios;Argentina ;Corrientes;Goya;No Categorizado;InfoGoya;http://www.infogoya.com.ar/diario/index.php?format=feed&type=rss;www.infogoya.com.ar
 Medios;Argentina ;Corrientes;;Sociales;Diario policial;http://www.diariopolicial.com/index.php?format=feed&type=rss;www.diariopolicial.com
 Medios;Argentina ;Corrientes;Goya;No Categorizado;Primera Hora;http://www.diarioprimerahora.com/index.php?format=feed&type=rss;www.diarioprimerahora.com
 Medios;Argentina ;Corrientes;Goya;No Categorizado;RAICES DIGITAL;http://www.radioraicesdigital.com/index.php?format=feed&type=rss;www.radioraicesdigital.com
 Medios;Argentina ;Corrientes;Ituzaing¢;No Categorizado;Encorcable;http://www.encorcable.com.ar/feed/;www.encorcable.com.ar
 Medios;Argentina ;Corrientes;Mburucuya;No Categorizado;Mburucuyaaldia;http://www.mburucuyaaldia.com.ar/index.php?format=feed&type=rss;www.mburucuyaaldia.com.ar
 Medios;Argentina ;Corrientes;Mercedes;No Categorizado;DiarioMercedes;http://www.diariomercedes.com.ar/notix/index.php?format=feed&type=rss;www.diariomercedes.com
 Medios;Argentina ;Corrientes;Mercedes;No Categorizado;Mercedes Opina;http://www.mercedesopina.com.ar/?feed=rss2;www.mercedesopina.com.ar
 Medios;Argentina ;Corrientes;Monte Caseros;No Categorizado;MonteCaserosHoy;http://www.montecaseroshoy.com/rss.asp;www.MonteCaserosHoy.com
 Medios;Argentina ;Corrientes;Monte Caseros;No Categorizado;Radio MEGA 95.3;http://www.radiomega953.com.ar/index.php?format=feed&type=rss;www.radiomega953.com.ar
 Medios;Argentina ;Corrientes;Paso de los Libres;No Categorizado;INFOLIBRES;http://www.infolibres.com/?feed=rss2;www.infolibres.com
 Medios;Argentina ;Corrientes;Pujol;No Categorizado;Azahares;http://www.azaharesfm.com.ar/index.php?format=feed&type=rss;www.azaharesfm.com.ar
 Medios;Argentina ;Corrientes;Saladas;No Categorizado;Foro Saladas;http://forosaladas.com.ar/nweb/index.php?format=feed&type=rss;www.forosaladas.com.ar
 Medios;Argentina ;Corrientes;Santa Rosa;No Categorizado;TCNFlash;http://www.tcnflash.com/index.php?format=feed&type=rss;www.tcnflash.com
 Medios;Argentina ;Corrientes;Santo TomÇ;No Categorizado;FM del MERCOSUR;http://www.fmdelmercosur.com/feed/;www.fmdelmercosur.com
 Medios;Argentina ;Corrientes;;No Categorizado;Corrientes 24hs;http://www.news.corrientes24hs.com.ar/index.php?format=feed&type=rss;www.news.corrientes24hs.com.ar
 Medios;Argentina ;Corrientes;;No Categorizado;Corrientes dice;http://www.corrientesdice.com/index.php?format=feed&type=rss;www.corrientesdice.com
 Medios;Argentina ;Corrientes;;No Categorizado;Corrientes Opina;http://www.corrientesopina.com.ar/?feed=rss2;www.corrientesopina.com.ar
 Medios;Argentina ;Corrientes;;No Categorizado;Corrientes... Mi Pais;http://www.corrientesmipais.com/index.php?format=feed&type=rss;www.corrientesmipais.com
 Medios;Argentina ;Corrientes;;No Categorizado;Corrientes.in;http://corrientes.in/?feed=rss2;www.corrientes.in
 Medios;Argentina ;Corrientes;;No Categorizado;Corrientes24;http://www.corrientes24.com/feed/;www.corrientes24.com
 Medios;Argentina ;Corrientes;;No Categorizado;CorrientesHoy.com;http://www.corrienteshoy.com/rss.asp;www.corrienteshoy.com
 Medios;Argentina ;Corrientes;;No Categorizado;CORRIENTESONLINE;http://www.corrientesonline.com/notix/rss/rss.php;www.corrientesonline.com
 Medios;Argentina ;Corrientes;;No Categorizado;Diario 1588;http://www.diario1588.com/index.php?format=feed&type=rss;www.diario1588.com
 Medios;Argentina ;Corrientes;;No Categorizado;Diario El Litoral;http://www.el-litoral.com.ar/rss/rss_litoral.asp;www.el-litoral.com.ar
Blogs;Argentina ;La Pampa;Realic¢;No discrimina;Impacto Informativo;http://impactofmrealico.blogspot.com/feeds/posts/default;www.impactofmrealico.blogspot.com
 Medios;Argentina ;Corrientes;;No Categorizado;HoyCorrientes.com;http://www.hoycorrientes.com/rss.asp;www.hoycorrientes.com
 Medios;Argentina ;Corrientes;;No Categorizado;Isaproduccion;http://www.isaproduccion.com.ar/index.php?format=feed&type=rss;www.isaproduccion.com.ar
 Medios;Argentina ;Corrientes;;No Categorizado;NordesteNoticias;http://www.nordestenoticias.com.ar/rss/channel_rss.php?channel=1;www.nordestenoticias.com.ar
 Medios;Argentina ;Corrientes;;No Categorizado;Primicias al Dia;http://www.primiciasaldia.com/notix/rss/rss.xml;www.primiciasaldia.com
 Medios;Argentina ;Corrientes;;No Categorizado;Punto de Referencia;http://www.puntodereferencia.com/feed/;www.puntodereferencia.com
 Medios;Argentina ;Corrientes;;No Categorizado;Radio Sudamericana;http://www.radiosudamericana.com/notix/rss/index.xml;www.radiosudamericana.com
 Medios;Argentina ;Corrientes;;No Categorizado;radiolt7.com;http://www.radiolt7.com/notix/rss/rssLocales.xml;www.radiolt7.com
 Medios;Argentina ;Corrientes;;No Categorizado;Telemovil5;http://www.telemovil5.com/index.php?format=feed&type=rss;www.telemovil5.com
 Medios;Argentina ;Corrientes;;No Categorizado;Visi¢n de Mujer Peronista;http://www.visiondemujerperonista.com/feed;www.visiondemujerperonista.com
 Medios;Argentina ;Entre R°os;;Econom°a;Campo en Acci¢n;http://www.campoenaccion.com/rss/rss.xml;www.campoenaccion.com
 Medios;Argentina ;Entre R°os;Concordia;Econom°a;Entreagro;http://www.entreagro.com.ar/index.php?format=feed&type=rss;www.entreagro.com.ar
 Medios;Argentina ;Entre R°os;C. del Uruguay;No Categorizado;El Disparador;http://www.eldisparadoruruguay.com.ar/news/index.php?format=feed&type=rss;www.eldisparadoruruguay.com.ar
 Medios;Argentina ;Entre R°os;Concordia;No Categorizado;Cable Informaci¢n;http://www.cableinformacion.com.ar/spip.php?page=backend;www.cableinformacion.com.ar
 Medios;Argentina ;Entre R°os;Paran†;Deportes;Diario UNO;http://www.unoentrerios.com.ar/servicios/rss/deportes.xml ;www.unoentrerios.com.ar
 Medios;Argentina ;Entre R°os;Paran†;Espect†culos y Cultura;Diario UNO;http://www.unoentrerios.com.ar/servicios/rss/espectaculos.xml ;www.unoentrerios.com.ar
